mass_A
t,x,y
1.329441667E2,-9.668641673E-2,-1.485419399E-1
1.329483333E2,-9.881456693E-2,-1.461623236E-1
1.329525000E2,-1.003019721E-1,-1.436118719E-1
1.329566667E2,-1.032316800E-1,-1.414055968E-1
1.329608333E2,-1.053848871E-1,-1.374178536E-1
1.329650000E2,-1.078471911E-1,-1.342391853E-1
1.329691667E2,-1.098445969E-1,-1.299273111E-1
1.329733333E2,-1.111837178E-1,-1.265702903E-1
1.329775000E2,-1.116836957E-1,-1.254521186E-1
1.329816667E2,-1.122112361E-1,-1.225650074E-1
1.329858333E2,-1.123946000E-1,-1.211201989E-1
1.329900000E2,-1.129071063E-1,-1.191979638E-1
1.329941667E2,-1.137863404E-1,-1.143861118E-1
1.329983333E2,-1.144721878E-1,-1.116623189E-1
1.330025000E2,-1.148088473E-1,-1.107024542E-1
1.330066667E2,-1.148962207E-1,-1.088270763E-1
1.330108333E2,-1.173946173E-1,-1.041428389E-1
1.330150000E2,-1.164853540E-1,-1.051498964E-1
1.330191667E2,-1.165191590E-1,-1.029803199E-1
1.330233333E2,-1.157514376E-1,-1.030960108E-1
1.330275000E2,-1.165370558E-1,-1.018317205E-1
1.330316667E2,-1.166746206E-1,-1.011955983E-1
1.330358333E2,-1.165589297E-1,-1.004278769E-1
1.330400000E2,-1.165668838E-1,-9.991738830E-2
1.330441667E2,-1.165768265E-1,-9.927927755E-2
1.330483333E2,-1.164551699E-1,-9.889442258E-2
1.330525000E2,-1.162078798E-1,-9.837995692E-2
1.330566667E2,-1.163355019E-1,-9.838194545E-2
1.330608333E2,-1.162957313E-1,-1.009343884E-1
1.330650000E2,-1.161561779E-1,-1.016981328E-1
1.330691667E2,-1.156297811E-1,-1.027111558E-1
1.330733333E2,-1.152329949E-1,-1.035985453E-1
1.330775000E2,-1.149479226E-1,-1.055089004E-1
1.330816667E2,-1.149419570E-1,-1.058917669E-1
1.330858333E2,-1.149419570E-1,-1.058917669E-1
1.330900000E2,-1.139969001E-1,-1.091960230E-1
1.330941667E2,-1.137277361E-1,-1.100854010E-1
1.330983333E2,-1.131284423E-1,-1.111080933E-1
1.331025000E2,-1.125364070E-1,-1.143481707E-1
1.331066667E2,-1.114282610E-1,-1.159555553E-1
1.331108333E2,-1.103130849E-1,-1.180141222E-1
1.331150000E2,-1.090922062E-1,-1.210638845E-1
1.331191667E2,-1.083534422E-1,-1.221354743E-1
1.331233333E2,-1.072368601E-1,-1.242842777E-1
1.331275000E2,-1.061146540E-1,-1.267940271E-1
1.331316667E2,-1.057298059E-1,-1.283224233E-1
1.331358333E2,-1.043368903E-1,-1.308279547E-1
1.331400000E2,-1.019401253E-1,-1.340399118E-1
1.331441667E2,-1.008024530E-1,-1.375422625E-1
1.331483333E2,-9.913179793E-2,-1.404947583E-1
1.331525000E2,-9.625573028E-2,-1.455044150E-1
1.331566667E2,-9.412123866E-2,-1.492620091E-1
1.331608333E2,-9.171181955E-2,-1.532860945E-1
1.331650000E2,-8.902466094E-2,-1.577571444E-1
1.331691667E2,-8.717775091E-2,-1.604361187E-1
1.331733333E2,-8.522935631E-2,-1.638355788E-1
1.331775000E2,-8.290173761E-2,-1.684024892E-1
1.331816667E2,-7.939963862E-2,-1.730413579E-1
1.331858333E2,-7.570722458E-2,-1.783090700E-1
1.331900000E2,-7.368546563E-2,-1.806242863E-1
1.331941667E2,-6.854083178E-2,-1.864109211E-1
1.331983333E2,-6.602845232E-2,-1.892530399E-1
1.332025000E2,-6.176124249E-2,-1.927608384E-1
1.332066667E2,-5.775524256E-2,-1.958897476E-1
1.332108333E2,-5.502347558E-2,-1.991661643E-1
1.332150000E2,-5.101946419E-2,-2.021674513E-1
1.332191667E2,-4.365949480E-2,-2.075418573E-1
1.332233333E2,-3.809323858E-2,-2.093372860E-1
1.332275000E2,-2.984394377E-2,-2.123449739E-1
1.332316667E2,-2.697870703E-2,-2.155973850E-1
1.332358333E2,-1.915143761E-2,-2.173249928E-1
1.332400000E2,-1.406516430E-2,-2.186128133E-1
1.332441667E2,-7.848329656E-3,-2.202046820E-1
1.332483333E2,5.064154300E-4,-2.248190466E-1
1.332525000E2,6.797383093E-3,-2.260076803E-1
1.332566667E2,1.269137917E-2,-2.275241633E-1
1.332608333E2,1.864087734E-2,-2.290276353E-1
1.332650000E2,2.638330958E-2,-2.296650855E-1
1.332691667E2,3.232566643E-2,-2.315435246E-1
1.332733333E2,4.007046051E-2,-2.323325556E-1
1.332775000E2,4.827353988E-2,-2.333418724E-1
1.332816667E2,5.428578255E-2,-2.348401784E-1
1.332858333E2,5.985860436E-2,-2.354741581E-1
1.332900000E2,6.653526940E-2,-2.356113742E-1
1.332941667E2,7.387389654E-2,-2.369445158E-1
1.332983333E2,7.966995848E-2,-2.373367009E-1
1.333025000E2,8.763296703E-2,-2.374538740E-1
1.333066667E2,9.447293039E-2,-2.377493776E-1
1.333108333E2,1.009862971E-1,-2.377283062E-1
1.333150000E2,1.079832953E-1,-2.377801151E-1
1.333191667E2,1.146599604E-1,-2.379173312E-1
1.333233333E2,1.205915618E-1,-2.379765261E-1
1.333275000E2,1.277134996E-1,-2.377139386E-1
1.333316667E2,1.351480465E-1,-2.380529508E-1
1.333358333E2,1.416683846E-1,-2.381029724E-1
1.333400000E2,1.485511419E-1,-2.370860235E-1
1.333441667E2,1.540873855E-1,-2.372271874E-1
1.333483333E2,1.602927527E-1,-2.365240285E-1
